,star,Name,Ticker,Price $,Market Return YTD %,Market Return 1Y %,Market Return 3Y %,"Premium 
		Fair Value Uncertainty Rating","Premium 
		Fair Value $","Premium 
		Morningstar Rating for Stocks"
574,3,ACCO Brands Corp,ACCO,8.66,3.25,85.26,−10.89,Very High,10.01,
575,3,Accolade Inc Ordinary Shares,ACCD,46.23,6.28,—,—,Very High,47.88,
576,3,Accuray Inc,ARAY,5.26,26.14,265.28,−0.87,High,4.50,
577,3,AcelRx Pharmaceuticals Inc,ACRX,1.86,50.00,121.45,−3.58,Extreme,2.25,
578,3,Acer Therapeutics Inc,ACER,3.60,37.40,35.85,−43.34,Extreme,5.96,
579,3,Achaogen Inc,AKAOQ,0.03,350.00,128.46,−86.28,Extreme,0.05,
580,3,Achieve Life Sciences Inc,ACHV,11.69,44.32,154.13,−65.23,Extreme,17.01,
581,3,Aclaris Therapeutics Inc,ACRS,23.76,267.23,"2,616.05",8.45,Very High,24.75,
582,3,ACMAT Corp Class A,ACMTA,34.50,0.00,6.81,18.95,Very High,34.79,
583,3,Acme United Corp,ACU,39.43,31.29,91.83,26.35,High,36.31,
584,3,ACNB Corp,ACNB,29.70,19.80,49.68,2.94,Very High,31.07,
585,3,Acorda Therapeutics Inc,ACOR,5.90,42.49,22.90,−66.01,Extreme,9.25,
586,3,Acorn Energy Inc,ACFN,0.60,63.17,215.79,28.92,Very High,0.62,
587,3,Acquire Ltd,ACLD,0.02,0.00,−75.00,−37.00,Extreme,0.02,
588,3,Acquired Sales Corp,AQSP,8.25,122.97,175.00,201.84,Extreme,10.37,
589,3,ACRES Commercial Realty Corp,ACR,15.68,30.99,−21.17,−11.73,Extreme,21.69,
590,3,Acro Biomedical Co Ltd,ACBM,3.25,12.07,9.80,—,Extreme,4.84,
591,3,ACS Global Inc,AMCY,6.75,575.00,37.76,124.07,Extreme,5.68,
592,3,Actinium Pharmaceuticals Inc,ATNM,8.97,15.00,54.28,−6.00,Extreme,14.42,
593,3,Active Health Foods Inc,AHFD,< 0.01,40.00,"34,900.00",20.51,Extreme,< 0.01,
594,3,Activision Blizzard Inc,ATVI,93.28,0.46,77.58,9.61,High,92.00,
595,3,Acura Pharmaceuticals Inc,ACUR,0.33,57.14,6.45,−15.14,Extreme,0.44,
596,3,Acusphere Inc,ACUS,0.04,76.00,7.32,139.57,Extreme,0.07,
597,3,Acutus Medical Inc Ordinary Shares,AFIB,18.36,−36.27,—,—,Extreme,28.50,
598,3,AD Capital US Inc,ADCV,< 0.01,"1,900.00","1,900.00",171.44,Extreme,< 0.01,
599,3,Adamant DRI Processing and Minerals Group,ADMG,0.05,32.35,246.15,31.04,Extreme,0.05,
